,Week,Team,Player,Slot,Pos,Status,Proj,Actual
2120,13,10,Jaylen Waddle,4,WR,ACTIVE,11.568093358599999,13.5
2121,13,10,Derek Carr,20,Bench,ACTIVE,18.313365875000006,12.360000000000001
2122,13,10,Chuba Hubbard,20,Bench,ACTIVE,0.0,
2123,13,10,Matthew Stafford,0,QB,ACTIVE,20.280270686799998,24.0
2124,13,10,Tony Pollard,2,RB,ACTIVE,9.121596494999999,14.400000000000002
2125,13,10,Robbie Gould,17,K,ACTIVE,7.045586373999999,7.0
2126,13,10,Rams D/ST,16,Def,NA,6.159194417,12.0
2127,14,1,Travis Kelce,6,TE,ACTIVE,13.542798742599997,4.2
2128,14,1,Jonathan Taylor,20,Bench,ACTIVE,0.0,
2129,14,1,David Montgomery,2,RB,ACTIVE,12.609585912499998,11.100000000000001
2130,14,1,Clyde Edwards-Helaire,2,RB,ACTIVE,12.035174181999999,17.7
2131,14,1,Julio Jones,21,IR,ACTIVE,9.043393737,5.300000000000001
2132,14,1,Jalen Hurts,20,Bench,QUESTIONABLE,0.0,
2133,14,1,Michael Pittman Jr.,20,Bench,ACTIVE,0.0,
2134,14,1,Elijah Mitchell,20,Bench,ACTIVE,0.0,0.0
2135,14,1,Damien Harris,20,Bench,ACTIVE,0.0,
2136,14,1,Tyreek Hill,4,WR,ACTIVE,16.3531641149,9.600000000000001
2137,14,1,Hunter Renfrow,4,WR,ACTIVE,11.406443698700002,23.200000000000003
2138,14,1,Ravens D/ST,20,Bench,NA,5.6993519599999996,4.0
2139,14,1,Chris Boswell,17,K,ACTIVE,7.544413284999999,0.0
2140,14,1,Tyler Higbee,20,Bench,QUESTIONABLE,0.0,0.0
2141,14,1,Darnell Mooney,23,Flex,ACTIVE,10.567040231400004,2.4000000000000004
2142,14,1,Taysom Hill,0,QB,QUESTIONABLE,21.361438310000004,26.3
2143,14,1,Texans D/ST,16,Def,NA,5.469272771,-6.0
2144,14,2,George Kittle,6,TE,ACTIVE,11.7585536221,28.6
2145,14,2,Adam Thielen,20,Bench,QUESTIONABLE,0.0,0.0
2146,14,2,Lamar Jackson,0,QB,ACTIVE,22.662853882999997,1.1800000000000002
2147,14,2,Ja'Marr Chase,4,WR,ACTIVE,12.6959411404,22.8
2148,14,2,Leonard Fournette,2,RB,ACTIVE,15.535303798000001,22.2
2149,14,2,DeVonta Smith,20,Bench,ACTIVE,0.0,
2150,14,2,Tom Brady,20,Bench,ACTIVE,19.6389807322,31.119999999999997
2151,14,2,Mike Williams,4,WR,ACTIVE,12.9440372125,9.100000000000001
2152,14,2,Nick Chubb,2,RB,ACTIVE,13.006788169000002,8.0
2153,14,2,Nyheim Hines,20,Bench,ACTIVE,0.0,
2154,14,2,Nick Folk,20,Bench,ACTIVE,0.0,
2155,14,2,Tevin Coleman,21,IR,ACTIVE,0.0,0.0
2156,14,2,Graham Gano,17,K,ACTIVE,7.527969456499999,1.0
2157,14,2,Jerry Jeudy,20,Bench,ACTIVE,8.239453690300001,7.2
2158,14,2,Titans D/ST,16,Def,NA,6.315847205000001,19.0
2159,14,2,Jeff Wilson Jr.,23,Flex,QUESTIONABLE,10.956934348599999,5.6000000000000005
2160,14,3,Patrick Mahomes,0,QB,ACTIVE,21.593243814,20.32
2161,14,3,Najee Harris,2,RB,ACTIVE,16.509815683000003,23.9
2162,14,3,Randall Cobb,20,Bench,ACTIVE,0.0,0.0
2163,14,3,D'Andre Swift,23,Flex,ACTIVE,0.0,0.0
2164,14,3,Kyle Pitts,6,TE,ACTIVE,8.289205634000002,8.600000000000001
2165,14,3,Buccaneers D/ST,16,Def,NA,4.3926026,0.0
2166,14,3,Robby Anderson,20,Bench,ACTIVE,7.1609420660000005,17.9
2167,14,3,Ryan Tannehill,20,Bench,ACTIVE,15.968469242000001,16.54
2168,14,3,Justin Tucker,20,Bench,ACTIVE,7.881190148,15.0
2169,14,3,Marquise Brown,4,WR,ACTIVE,12.595906775000001,6.6000000000000005
2170,14,3,Devin Singletary,2,RB,ACTIVE,8.021983133500001,11.899999999999999
2171,14,3,Jakobi Meyers,4,WR,ACTIVE,0.0,
2172,14,3,Kenneth Gainwell,20,Bench,ACTIVE,0.0,
2173,14,3,Corey Davis,20,Bench,QUESTIONABLE,0.0,0.0
2174,14,3,Robert Tonyan,20,Bench,QUESTIONABLE,0.0,0.0
2175,14,3,Greg Joseph,17,K,ACTIVE,8.154556934,11.5
2176,14,4,Dalvin Cook,2,RB,ACTIVE,17.137698188999998,35.7
2177,14,4,DK Metcalf,4,WR,QUESTIONABLE,11.349882175500001,6.3
2178,14,4,Joe Mixon,2,RB,ACTIVE,18.829952865,7.800000000000001
2179,14,4,Mike Evans,4,WR,ACTIVE,12.044911656000002,18.1
2180,14,4,Chase Edmonds,21,IR,ACTIVE,0.0,0.0
2181,14,4,Aaron Rodgers,0,QB,ACTIVE,19.4302149046,30.64
2182,14,4,Chase Claypool,23,Flex,ACTIVE,10.834777653000002,13.5
2183,14,4,Steelers D/ST,20,Bench,NA,3.355052124,-4.0
2184,14,4,Jarvis Landry,20,Bench,ACTIVE,10.67321668554,12.600000000000001
2185,14,4,Dallas Goedert,20,Bench,ACTIVE,0.0,
2186,14,4,Matt Gay,20,Bench,ACTIVE,7.602771323500001,14.0
2187,14,4,Zach Ertz,6,TE,ACTIVE,6.330870661,6.7
2188,14,4,Carson Wentz,20,Bench,ACTIVE,0.0,
2189,14,4,Daniel Carlson,17,K,ACTIVE,7.738187279,3.0
2190,14,4,Christian Kirk,20,Bench,ACTIVE,7.781285981,10.1
2191,14,4,Matt Breida,20,Bench,ACTIVE,3.9934179640000003,1.2000000000000002
2192,14,4,Cowboys D/ST,16,Def,NA,5.890945365,24.0
2193,14,5,Alvin Kamara,2,RB,ACTIVE,17.420529141,23.5
2194,14,5,DeAndre Hopkins,4,WR,QUESTIONABLE,11.432787732000001,7.9
2195,14,5,CeeDee Lamb,4,WR,ACTIVE,13.669458253,11.100000000000001
2196,14,5,Chris Carson,21,IR,QUESTIONABLE,0.0,0.0
2197,14,5,Josh Jacobs,2,RB,ACTIVE,14.122694782500002,7.500000000000001
2198,14,5,Tyler Lockett,20,Bench,ACTIVE,11.059466057000002,25.700000000000003
2199,14,5,Justin Herbert,0,QB,ACTIVE,21.561061253,24.9
2200,14,5,Odell Beckham Jr.,20,Bench,DOUBTFUL,10.999154252,16.7
2201,14,5,James Conner,23,Flex,ACTIVE,11.730286985000001,29.0
2202,14,5,Joe Burrow,20,Bench,QUESTIONABLE,16.911553495499998,23.22
2203,14,5,Rob Gronkowski,6,TE,ACTIVE,11.675822716000003,8.7
2204,14,5,Mark Ingram II,20,Bench,QUESTIONABLE,0.0,0.0
2205,14,5,Hunter Henry,20,Bench,ACTIVE,0.0,
2206,14,5,Emmanuel Sanders,20,Bench,ACTIVE,8.782188777300002,3.0
2207,14,5,Tony Jones Jr.,20,Bench,ACTIVE,5.762824653900001,3.4000000000000004
2208,14,5,Ryan Succop,17,K,ACTIVE,7.3910457780000005,9.0
2209,14,5,Broncos D/ST,16,Def,NA,6.181087584,9.0
2210,14,6,Stefon Diggs,4,WR,ACTIVE,14.903991635,10.9
2211,14,6,Kyler Murray,0,QB,ACTIVE,20.302208577,18.42
2212,14,6,T.J. Hockenson,20,Bench,QUESTIONABLE,0.0,0.0
2213,14,6,Colts D/ST,20,Bench,NA,,
2214,14,6,Jason Sanders,20,Bench,ACTIVE,0.0,
2215,14,6,Cordarrelle Patterson,2,RB,ACTIVE,14.096446163500001,12.9
2216,14,6,Justin Jefferson,4,WR,ACTIVE,16.553584955299996,17.0
2217,14,6,Cole Beasley,20,Bench,ACTIVE,8.920195660000001,10.9
2218,14,6,Tyler Conklin,20,Bench,ACTIVE,7.3260326635,3.0
2219,14,6,Rhamondre Stevenson,20,Bench,ACTIVE,0.0,
2220,14,6,Devonta Freeman,2,RB,ACTIVE,11.235714296,9.700000000000001
2221,14,6,Panthers D/ST,16,Def,NA,6.340095857000001,2.0
2222,14,6,Mason Crosby,17,K,ACTIVE,7.7777858945,9.0
2223,14,6,Russell Gage,20,Bench,ACTIVE,8.369355611499998,8.4
2224,14,6,Michael Gallup,23,Flex,QUESTIONABLE,9.8157858385,8.5
2225,14,6,Austin Hooper,6,TE,ACTIVE,7.127801901500001,11.5
2226,14,7,Ezekiel Elliott,2,RB,QUESTIONABLE,16.1795250885,8.5
2227,14,7,Antonio Gibson,2,RB,ACTIVE,15.275672213500002,3.1
2228,14,7,Darren Waller,6,TE,ACTIVE,0.0,0.0
2229,14,7,Amari Cooper,4,WR,ACTIVE,11.605134391500002,13.600000000000001
2230,14,7,Dak Prescott,0,QB,ACTIVE,20.227587388099998,9.94
2231,14,7,Darrell Henderson Jr.,20,Bench,ACTIVE,0.0,0.0
2232,14,7,A.J. Brown,20,Bench,ACTIVE,0.0,0.0
2233,14,7,Kadarius Toney,20,Bench,QUESTIONABLE,0.0,0.0
2234,14,7,Bills D/ST,16,Def,NA,3.5590150949999995,-4.0
2235,14,7,Brandon Aiyuk,4,WR,ACTIVE,10.014888179100003,15.600000000000001
2236,14,7,D'Onta Foreman,20,Bench,ACTIVE,10.803990614700002,13.2
2237,14,7,Kenny Golladay,20,Bench,ACTIVE,8.829752620499999,2.5
2238,14,7,Dontrell Hilliard,20,Bench,ACTIVE,9.032279511000002,1.3
2239,14,7,Evan McPherson,17,K,ACTIVE,7.254114835,10.0
2240,14,7,Sony Michel,23,Flex,ACTIVE,14.105089689500002,7.9
2241,14,7,Saints D/ST,20,Bench,NA,7.604711647,8.0
2242,14,8,Saquon Barkley,2,RB,ACTIVE,12.345766039,17.0
2243,14,8,Terry McLaurin,4,WR,ACTIVE,11.8868051945,0.0
2244,14,8,James Robinson,2,RB,QUESTIONABLE,12.879279203000001,0.4
2245,14,8,Tee Higgins,23,Flex,ACTIVE,12.183509905500001,14.9
2246,14,8,Diontae Johnson,4,WR,ACTIVE,14.999999861200003,12.8
2247,14,8,Russell Wilson,20,Bench,ACTIVE,16.803710723000005,21.200000000000003
2248,14,8,Melvin Gordon III,20,Bench,ACTIVE,12.2157105485,24.1
2249,14,8,Tyler Bass,17,K,ACTIVE,7.0724392955,9.0
2250,14,8,Alexander Mattison,20,Bench,ACTIVE,5.685175170000001,2.7
2251,14,8,Dalton Schultz,20,Bench,ACTIVE,8.1598229995,0.9
2252,14,8,Kirk Cousins,0,QB,ACTIVE,18.1010247685,14.04
2253,14,8,Dawson Knox,6,TE,ACTIVE,8.680326342500003,15.5
2254,14,8,Jamaal Williams,20,Bench,ACTIVE,0.0,0.0
2255,14,8,Chiefs D/ST,20,Bench,NA,5.241146167,25.0
2256,14,8,Seahawks D/ST,16,Def,NA,7.442932329,4.0
2257,14,8,Ty Johnson,20,Bench,ACTIVE,9.718122273000002,7.7
2258,14,9,Aaron Jones,2,RB,ACTIVE,15.080572391000002,20.0
2259,14,9,Austin Ekeler,2,RB,ACTIVE,17.824559672499994,15.399999999999999
2260,14,9,Keenan Allen,20,Bench,ACTIVE,0.0,0.0
2261,14,9,Josh Allen,0,QB,ACTIVE,23.190872591,37.22
2262,14,9,Chris Godwin,4,WR,QUESTIONABLE,13.0774282906,16.5
2263,14,9,DJ Moore,4,WR,ACTIVE,11.9939581547,11.4
2264,14,9,Javonte Williams,23,Flex,ACTIVE,12.1081932225,20.8
2265,14,9,Noah Fant,20,Bench,ACTIVE,6.845412139000001,7.1000000000000005
2266,14,9,AJ Dillon,20,Bench,QUESTIONABLE,9.383971163500002,7.1000000000000005
2267,14,9,Kareem Hunt,20,Bench,QUESTIONABLE,10.2159948055,2.8
2268,14,9,Pat Freiermuth,6,TE,ACTIVE,8.1200388,10.2
2269,14,9,Patriots D/ST,20,Bench,NA,,
2270,14,9,Harrison Butker,17,K,ACTIVE,7.874803813000001,14.0
2271,14,9,Kendrick Bourne,20,Bench,ACTIVE,0.0,
2272,14,9,Van Jefferson,20,Bench,ACTIVE,10.711310504499998,13.8
2273,14,9,Packers D/ST,16,Def,NA,7.296234931999999,13.0
2274,14,10,Davante Adams,4,WR,ACTIVE,16.098296294500003,30.1
2275,14,10,Mark Andrews,6,TE,ACTIVE,12.118005909,24.0
2276,14,10,Miles Sanders,20,Bench,ACTIVE,0.0,
2277,14,10,Cooper Kupp,4,WR,ACTIVE,18.4053913885,25.8
2278,14,10,Myles Gaskin,20,Bench,ACTIVE,0.0,
2279,14,10,Brandin Cooks,23,Flex,QUESTIONABLE,10.512207930600002,15.100000000000001
2280,14,10,Mike Gesicki,20,Bench,ACTIVE,0.0,
2281,14,10,Deebo Samuel,20,Bench,ACTIVE,15.953347294,12.399999999999999
2282,14,10,J.D. McKissic,20,Bench,QUESTIONABLE,0.0,0.0
2283,14,10,Jaylen Waddle,20,Bench,ACTIVE,0.0,
2284,14,10,Derek Carr,20,Bench,ACTIVE,16.325462642399994,10.52
2285,14,10,Chuba Hubbard,2,RB,ACTIVE,13.0441462565,9.3
2286,14,10,Matthew Stafford,0,QB,ACTIVE,19.169996739400005,23.48
2287,14,10,Tony Pollard,2,RB,ACTIVE,0.0,0.0
2288,14,10,Robbie Gould,17,K,ACTIVE,7.0594867175000005,6.0
2289,14,10,Chargers D/ST,16,Def,NA,6.394734909,6.0
2290,15,1,Travis Kelce,6,TE,ACTIVE,12.8456927203,37.1
2291,15,1,Jonathan Taylor,23,Flex,ACTIVE,21.128212017000003,24.0
2292,15,1,David Montgomery,2,RB,ACTIVE,14.454702035000002,8.8
2293,15,1,Clyde Edwards-Helaire,2,RB,ACTIVE,12.166887886000001,8.0
2294,15,1,Julio Jones,21,IR,ACTIVE,9.422959193999999,0.0
2295,15,1,Jalen Hurts,0,QB,QUESTIONABLE,21.738029698,27.64
2296,15,1,Michael Pittman Jr.,20,Bench,ACTIVE,10.3818056201,1.2000000000000002
2297,15,1,Elijah Mitchell,20,Bench,ACTIVE,0.0,0.0
2298,15,1,Damien Harris,20,Bench,ACTIVE,0.0,0.0
2299,15,1,Tyreek Hill,4,WR,ACTIVE,15.7889938527,27.8
2300,15,1,Hunter Renfrow,4,WR,ACTIVE,11.898905650300001,4.7
2301,15,1,Ravens D/ST,20,Bench,NA,4.105724389000001,2.0
2302,15,1,Chris Boswell,17,K,ACTIVE,7.6292872275,13.5
2303,15,1,Tyler Higbee,20,Bench,QUESTIONABLE,0.0,0.0
2304,15,1,Darnell Mooney,20,Bench,ACTIVE,10.169832472700001,9.100000000000001
2305,15,1,Taysom Hill,20,Bench,QUESTIONABLE,20.419161509000002,9.46
2306,15,1,Texans D/ST,16,Def,NA,5.687419246,12.0
2307,15,2,George Kittle,6,TE,ACTIVE,12.4916575453,12.3
2308,15,2,Adam Thielen,20,Bench,QUESTIONABLE,0.0,0.0
2309,15,2,Lamar Jackson,0,QB,ACTIVE,0.0,0.0
2310,15,2,Ja'Marr Chase,4,WR,ACTIVE,12.956989021500002,0.8
2311,15,2,Leonard Fournette,2,RB,ACTIVE,15.7231575875,10.200000000000001
2312,15,2,DeVonta Smith,20,Bench,ACTIVE,7.833913513000001,5.5
2313,15,2,Tom Brady,20,Bench,ACTIVE,22.064266257,4.760000000000001
2314,15,2,Mike Williams,4,WR,ACTIVE,11.238939463,6.4
2315,15,2,Nick Chubb,2,RB,ACTIVE,16.966883171500005,15.799999999999999
2316,15,2,Nick Folk,20,Bench,ACTIVE,9.595281831,5.0
2317,15,2,Tevin Coleman,21,IR,ACTIVE,5.031602605,5.0
2318,15,2,Graham Gano,17,K,ACTIVE,6.955207876,7.0
2319,15,2,Jerry Jeudy,20,Bench,ACTIVE,8.038434972400001,0.0
2320,15,2,Titans D/ST,16,Def,NA,6.039617063,6.0
2321,15,2,Jeff Wilson Jr.,23,Flex,QUESTIONABLE,12.036161836900002,19.9
2322,15,2,K.J. Osborn,20,Bench,ACTIVE,9.396460106,3.6
2323,15,3,Patrick Mahomes,0,QB,ACTIVE,21.419572743000003,30.599999999999994
2324,15,3,Najee Harris,2,RB,ACTIVE,15.931770343499997,3.5999999999999996
2325,15,3,Randall Cobb,20,Bench,ACTIVE,0.0,0.0
2326,15,3,D'Andre Swift,23,Flex,ACTIVE,0.0,0.0
2327,15,3,Kyle Pitts,6,TE,ACTIVE,9.271996828999999,9.7
2328,15,3,Buccaneers D/ST,16,Def,NA,6.839772690999999,7.0
2329,15,3,Robby Anderson,20,Bench,ACTIVE,7.1151995705,7.700000000000001
2330,15,3,Ryan Tannehill,20,Bench,ACTIVE,16.527790379000002,9.92
2331,15,3,Justin Tucker,20,Bench,ACTIVE,7.672517446999999,6.0
2332,15,3,Marquise Brown,4,WR,ACTIVE,12.274895307500001,9.3
2333,15,3,Devin Singletary,2,RB,ACTIVE,10.593790551500001,16.1
2334,15,3,Jakobi Meyers,4,WR,ACTIVE,8.77727668484,8.3
2335,15,3,Kenneth Gainwell,20,Bench,ACTIVE,1.8302047360999998,0.0
2336,15,3,Corey Davis,20,Bench,QUESTIONABLE,0.0,0.0
2337,15,3,Robert Tonyan,20,Bench,QUESTIONABLE,0.0,0.0
2338,15,3,Greg Joseph,17,K,ACTIVE,7.865896763,5.0
2339,15,4,Dalvin Cook,2,RB,ACTIVE,20.161710268500002,10.1
2340,15,4,DK Metcalf,4,WR,QUESTIONABLE,12.800071557000003,8.2
2341,15,4,Joe Mixon,2,RB,ACTIVE,16.166595424,6.500000000000001
2342,15,4,Mike Evans,4,WR,ACTIVE,11.989946194500002,1.9000000000000001
2343,15,4,Chase Edmonds,20,Bench,ACTIVE,11.123949823,5.300000000000001
2344,15,4,Aaron Rodgers,0,QB,ACTIVE,19.967344571300004,23.82
2345,15,4,Chase Claypool,20,Bench,ACTIVE,10.625331752500001,1.9000000000000004
2346,15,4,Steelers D/ST,20,Bench,NA,5.751301059999999,15.0
2347,15,4,Jarvis Landry,21,IR,ACTIVE,0.0,0.0
2348,15,4,Dallas Goedert,6,TE,ACTIVE,8.1946397655,18.0
2349,15,4,Matt Gay,17,K,ACTIVE,8.2118141655,10.0
2350,15,4,Zach Ertz,20,Bench,ACTIVE,7.3811378405,10.4
2351,15,4,Carson Wentz,20,Bench,ACTIVE,14.702244692,5.98
2352,15,4,Daniel Carlson,20,Bench,ACTIVE,7.287826889,12.0
2353,15,4,Christian Kirk,23,Flex,ACTIVE,9.916298245999998,19.9
2354,15,4,Matt Breida,20,Bench,ACTIVE,6.5778370595,0.1
2355,15,4,Cowboys D/ST,16,Def,NA,7.754077702999999,13.0
2356,15,5,Alvin Kamara,2,RB,ACTIVE,15.850139661500004,4.1
2357,15,5,DeAndre Hopkins,20,Bench,QUESTIONABLE,0.0,0.0
2358,15,5,CeeDee Lamb,4,WR,ACTIVE,12.802896855100002,8.0
2359,15,5,Josh Jacobs,2,RB,ACTIVE,15.053119506000003,10.9
2360,15,5,Tyler Lockett,20,Bench,ACTIVE,0.0,0.0
2361,15,5,Justin Herbert,0,QB,ACTIVE,22.203199700000006,23.04
2362,15,5,Odell Beckham Jr.,20,Bench,DOUBTFUL,10.725164837500001,1.2000000000000002
2363,15,5,James Conner,23,Flex,ACTIVE,12.405451988000001,8.0
2364,15,5,Joe Burrow,20,Bench,QUESTIONABLE,15.6362120178,12.780000000000001
2365,15,5,Rob Gronkowski,6,TE,ACTIVE,12.5711285735,3.9000000000000004
2366,15,5,Hunter Henry,20,Bench,ACTIVE,5.9588134435,22.7
2367,15,5,Emmanuel Sanders,20,Bench,ACTIVE,0.0,0.0
2368,15,5,Ryan Succop,17,K,ACTIVE,7.368930623,-2.0
2369,15,5,Rashaad Penny,20,Bench,ACTIVE,10.207026477900005,5.4
2370,15,5,Cardinals D/ST,16,Def,NA,7.640479564,3.0
2371,15,5,A.J. Green,4,WR,ACTIVE,9.200078339,8.4
2372,15,6,Stefon Diggs,4,WR,ACTIVE,12.954432180000001,11.5
2373,15,6,Kyler Murray,0,QB,ACTIVE,20.860772022000003,12.579999999999998
2374,15,6,T.J. Hockenson,20,Bench,QUESTIONABLE,0.0,0.0
2375,15,6,Colts D/ST,16,Def,NA,5.439695950000001,13.0
2376,15,6,Jason Sanders,20,Bench,ACTIVE,7.1672047574999995,7.0
2377,15,6,Cordarrelle Patterson,2,RB,ACTIVE,14.7025367245,3.3
2378,15,6,Justin Jefferson,4,WR,ACTIVE,18.464739604800002,12.7
2379,15,6,Cole Beasley,20,Bench,ACTIVE,9.0452406145,5.5
2380,15,6,Tyler Conklin,6,TE,ACTIVE,6.8834268775,1.2000000000000002
2381,15,6,Rhamondre Stevenson,20,Bench,ACTIVE,13.201978464500002,4.5
2382,15,6,Devonta Freeman,2,RB,ACTIVE,13.0226798025,2.9000000000000004
2383,15,6,Panthers D/ST,20,Bench,NA,4.022850211000001,5.0
2384,15,6,Mason Crosby,17,K,ACTIVE,7.323196814000001,7.0
2385,15,6,Russell Gage,20,Bench,ACTIVE,9.8447756905,19.1
2386,15,6,Michael Gallup,23,Flex,QUESTIONABLE,9.806146273,4.7
2387,15,6,Austin Hooper,20,Bench,ACTIVE,0.0,0.0
2388,15,7,Ezekiel Elliott,20,Bench,QUESTIONABLE,13.063803199,14.7
2389,15,7,Antonio Gibson,2,RB,ACTIVE,13.6439048295,15.5
2390,15,7,Darren Waller,20,Bench,ACTIVE,0.0,0.0
2391,15,7,Amari Cooper,4,WR,ACTIVE,11.172441499000001,1.8
2392,15,7,Dak Prescott,0,QB,ACTIVE,18.563161062999995,10.58
2393,15,7,Darrell Henderson Jr.,2,RB,ACTIVE,11.356703825,3.7
2394,15,7,A.J. Brown,21,IR,ACTIVE,0.0,0.0
2395,15,7,Bills D/ST,16,Def,NA,7.445401404,9.0
2396,15,7,Brandon Aiyuk,4,WR,ACTIVE,11.243053477799998,4.1
2397,15,7,D'Onta Foreman,20,Bench,ACTIVE,10.127077505999997,15.5
2398,15,7,Dontrell Hilliard,20,Bench,ACTIVE,7.397728217,7.9
2399,15,7,Evan McPherson,17,K,ACTIVE,6.9868348314999995,13.0
2400,15,7,Sony Michel,20,Bench,ACTIVE,7.509254297700001,12.500000000000002
2401,15,7,Saints D/ST,20,Bench,NA,2.980447210000001,13.0
2402,15,7,Michael Carter,23,Flex,ACTIVE,12.331855259000001,2.5
2403,15,7,Craig Reynolds,20,Bench,ACTIVE,10.619811881000002,13.200000000000001
2404,15,7,David Njoku,6,TE,ACTIVE,7.2451694799999995,4.4
2405,15,8,Saquon Barkley,2,RB,ACTIVE,12.460147433500001,7.4
2406,15,8,Terry McLaurin,20,Bench,ACTIVE,10.531255741999999,6.1000000000000005
2407,15,8,James Robinson,20,Bench,QUESTIONABLE,14.889983147999999,16.3
2408,15,8,Tee Higgins,4,WR,ACTIVE,12.062647186,3.3000000000000003
2409,15,8,Diontae Johnson,4,WR,ACTIVE,13.8433875049,7.300000000000001
2410,15,8,Russell Wilson,20,Bench,ACTIVE,16.967474600999996,4.24
2411,15,8,Melvin Gordon III,2,RB,ACTIVE,12.041705277499998,6.6000000000000005
2412,15,8,Tyler Bass,17,K,ACTIVE,7.082225630000001,7.0
2413,15,8,Alexander Mattison,21,IR,ACTIVE,0.0,0.0
2414,15,8,Dalton Schultz,20,Bench,ACTIVE,7.2486899204999995,16.7
2415,15,8,Kirk Cousins,0,QB,ACTIVE,18.635655094599997,10.48
2416,15,8,Dawson Knox,6,TE,ACTIVE,9.131162697,5.800000000000001
2417,15,8,Jamaal Williams,20,Bench,ACTIVE,0.0,0.0
2418,15,8,Chiefs D/ST,20,Bench,NA,3.910261274,0.0
2419,15,8,Ty Johnson,20,Bench,ACTIVE,0.0,0.0
2420,15,8,Dolphins D/ST,16,Def,NA,8.842171807,10.0
2421,15,8,DeVante Parker,23,Flex,ACTIVE,11.685570739,14.8
2422,15,9,Aaron Jones,2,RB,ACTIVE,12.361940855999999,14.0
2423,15,9,Austin Ekeler,2,RB,ACTIVE,17.2632927175,16.2
2424,15,9,Keenan Allen,4,WR,ACTIVE,14.1341945305,16.8
2425,15,9,Josh Allen,0,QB,ACTIVE,23.05071127900001,20.8
2426,15,9,Chris Godwin,4,WR,QUESTIONABLE,15.2160325518,7.9
2427,15,9,DJ Moore,20,Bench,ACTIVE,10.572885983,9.8
2428,15,9,Javonte Williams,20,Bench,ACTIVE,11.5978675935,10.1
2429,15,9,Noah Fant,20,Bench,ACTIVE,6.45515535,8.2
2430,15,9,AJ Dillon,20,Bench,QUESTIONABLE,9.081843251499999,10.0
2431,15,9,Kareem Hunt,20,Bench,QUESTIONABLE,0.0,0.0
2432,15,9,Pat Freiermuth,6,TE,ACTIVE,7.0718765365,5.7
2433,15,9,Patriots D/ST,20,Bench,NA,4.651305119,5.0
2434,15,9,Harrison Butker,17,K,ACTIVE,7.553187134499999,8.0
2435,15,9,Van Jefferson,23,Flex,ACTIVE,9.282330464,4.300000000000001
2436,15,9,Packers D/ST,20,Bench,NA,6.0044454819999995,-1.0
2437,15,9,49ers D/ST,16,Def,NA,6.649186499000001,10.0
2438,15,10,Davante Adams,4,WR,ACTIVE,18.099112259500004,13.4
2439,15,10,Mark Andrews,6,TE,ACTIVE,13.0053580795,31.6
2440,15,10,Miles Sanders,20,Bench,ACTIVE,10.371184506,16.6
2441,15,10,Cooper Kupp,4,WR,ACTIVE,20.1590150115,31.200000000000003
2442,15,10,Myles Gaskin,2,RB,ACTIVE,13.059211981499999,5.4
2443,15,10,Brandin Cooks,20,Bench,QUESTIONABLE,10.5685118103,26.700000000000003
2444,15,10,Mike Gesicki,20,Bench,ACTIVE,8.6241413225,6.8
2445,15,10,Deebo Samuel,23,Flex,ACTIVE,18.059377742999995,16.9
2446,15,10,J.D. McKissic,20,Bench,QUESTIONABLE,0.0,0.0
2447,15,10,Jaylen Waddle,20,Bench,ACTIVE,0.0,0.0
2448,15,10,Derek Carr,20,Bench,ACTIVE,15.7043533911,10.14
2449,15,10,Chuba Hubbard,2,RB,ACTIVE,9.617065745500001,4.6
2450,15,10,Matthew Stafford,0,QB,ACTIVE,20.524921525499995,15.46
2451,15,10,Tony Pollard,20,Bench,ACTIVE,9.641287181500001,10.200000000000001
2452,15,10,Robbie Gould,17,K,ACTIVE,7.2060528585000005,7.0
2453,15,10,Chargers D/ST,16,Def,NA,4.181505273999999,-1.0
2454,16,1,Travis Kelce,6,TE,ACTIVE,0.0,0.0
2455,16,1,Jonathan Taylor,23,Flex,ACTIVE,20.332368256500004,11.8
2456,16,1,David Montgomery,2,RB,ACTIVE,14.865986032000004,20.1
2457,16,1,Clyde Edwards-Helaire,2,RB,ACTIVE,12.211451058000003,9.6
2458,16,1,Julio Jones,21,IR,ACTIVE,6.883758606,1.2000000000000002
2459,16,1,Jalen Hurts,0,QB,QUESTIONABLE,21.698675281000003,16.66
2460,16,1,Michael Pittman Jr.,20,Bench,ACTIVE,11.305623205799998,12.5
2461,16,1,Elijah Mitchell,20,Bench,ACTIVE,0.0,0.0
2462,16,1,Damien Harris,20,Bench,ACTIVE,11.2481061772,29.3
2463,16,1,Tyreek Hill,4,WR,ACTIVE,15.557052497799999,2.9000000000000004
2464,16,1,Hunter Renfrow,4,WR,ACTIVE,11.632885968000002,11.5
2465,16,1,Ravens D/ST,20,Bench,NA,5.410815403,-7.0
2466,16,1,Chris Boswell,17,K,ACTIVE,7.395308946,1.0
2467,16,1,Tyler Higbee,20,Bench,QUESTIONABLE,7.449017680500001,6.6000000000000005
2468,16,1,Darnell Mooney,20,Bench,ACTIVE,10.228792863999999,8.4
2469,16,1,Taysom Hill,20,Bench,QUESTIONABLE,0.0,0.0
2470,16,1,Texans D/ST,16,Def,NA,3.0311941540000005,9.0
2471,16,2,George Kittle,6,TE,ACTIVE,12.6660604869,3.1
2472,16,2,Adam Thielen,20,Bench,QUESTIONABLE,12.632498899,5.5
2473,16,2,Lamar Jackson,0,QB,ACTIVE,0.0,0.0
